Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Latitude,Longitude
1143524,"June 17, 2018",Illinois,Chicago,2200 block of S Sacramento Ave,0,4,0,0,0,,418516477.9999999,-87.7004226
1141645,"June 14, 2018",California,Union City,32992 Mission Blvd,0,5,0,0,0,,37.6103444,-122.0226659
1141745,"June 14, 2018",New York,Buffalo,Marigold Ave,1,4,0,0,0,,4.2934638,-78.8293719
1141943,"June 14, 2018",California,Tracy,West 6th Street,1,4,0,0,1,,3.7736423,-121.4334336
1141108,"June 14, 2018",Colorado,Westminster,5150 W 80th Ave,1,3,0,0,1,,39.8413703,-105.0525749
1142145,"June 14, 2018",Pennsylvania,Philadelphia,400 block of Penn St,0,4,0,0,0,,40.0259571,-751762409.9999999
1139320,"June 12, 2018",New York,Bronx,W 166th St and  Summit Ave,0,4,0,0,0,,40.8359055,-739286918.9999999
1139176,"June 11, 2018",Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,0,0,3,,32.3133971,-862414022.9999999
1138324,"June 11, 2018",Florida,Orlando,4932 Eaglesmere Dr,5,0,1,0,0,,28.4897693,-81.4653179
1137435,"June 10, 2018",California,Valley Village,12719 Tiara St,0,6,0,0,0,,34.1788589,-118.4101359
1137586,"June 10, 2018",Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,0,0,1,,39.8426687,-86.0364123
1137547,"June 10, 2018",Illinois,Aurora,300 block of W Park Ave,0,7,0,0,0,,41.7643277,-88.3174114
1137600,"June 10, 2018",Florida,Bradenton,5627 14th St W,1,5,0,0,2,,27.4419006,-82.5745458
1137473,"June 10, 2018",Illinois,Chicago,6400 block of S Eberhart Ave,1,5,0,0,0,,417783370.9999999,-87.6134452
1137848,"June 10, 2018",Illinois,Bloomington,1200 block of Orchard Rd,2,2,0,0,1,,40.4903278,-8.8950638
1137737,"June 9, 2018",North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,0,0,0,,35.4705519,-80.6097449
1136928,"June 9, 2018",Massachusetts,Boston,14 Copeland St,0,4,0,0,1,,42.3221163,-71.0813156
1137402,"June 9, 2018",Pennsylvania,Philadelphia,2000 block of 20th St,1,4,0,0,0,,39.9846564,-75.1666125
1134378,"June 5, 2018",Florida,Jacksonville,Town Center Pkwy,3,1,0,0,0,,30.2619341,-81.5290028
1132408,"June 3, 2018",Texas,Dallas,4500 Spring Ave,0,5,0,0,0,,32.7739575,-96.7419706
1131909,"June 3, 2018",Illinois,Chicago,1200 block of W 73rd Pl,1,3,0,0,0,,41.7606112,-87.6542317
1131855,"June 2, 2018",Nebraska,Omaha,S 11th St and Farnam St,1,6,0,0,1,,41.2575854,-95.9305608
1132050,"June 2, 2018",New York,Buffalo,Strauss Street,0,5,0,0,0,,42.8970259,-78.8411815
1129432,"May 31, 2018",South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,0,0,1,,34.0980261,-79.9829772
1126712,"May 27, 2018",Louisiana,Shreveport,857 E Stoner Ave,0,4,0,0,1,,32.4999106,-93.7204235
1126434,"May 27, 2018",Colorado,Aurora,15373 E 6th Ave,1,3,0,0,0,,39.7262436,-104.8091096
1124777,"May 25, 2018",Ohio,Cincinnati,1000 block of Ross Avenue,0,4,0,0,1,,3.9112994,-845750073.9999999
1122728,"May 20, 2018",Indiana,Anderson,1604 Madison Ave,0,4,0,0,0,,40.0998282,-85.6915677
1121111,"May 20, 2018",Mississippi,Hazlehurst,513 Monticello St,1,7,0,0,2,,31.8507208,-90.3879211
1118785,"May 18, 2018",Texas,Santa Fe,16000 Hwy 6,10,13,0,0,1,,29.3932651,-95.1439214
1116705,"May 16, 2018",Texas,Ponder,610 Lone Star Park Ln,4,1,1,0,0,,3.3178475,-972856092.0
1115110,"May 14, 2018",Maryland,Baltimore,2020 Etting St,0,4,0,0,0,,39.3074008,-76.6364315
1114725,"May 13, 2018",California,Los Angeles,365 W Manchester Avenue,2,2,0,0,1,,33.9602978,-118.2799327
1115051,"May 13, 2018",California,Stockton,2436 Belleview St,3,2,0,0,0,,37.9284281,-121.2617573
1114402,"May 13, 2018",Mississippi,Byhalia,French Rd and Berta Rd,0,4,0,0,1,,34.8557868,-89.6531653
1114276,"May 12, 2018",Nebraska,Omaha,3201 Decatur St,0,6,0,0,0,,4.1275372,-959599014.0
1113538,"May 12, 2018",New Jersey,Paulsboro,275 W Buck St,0,4,0,0,0,,39.8298165,-75.2469693
1113737,"May 11, 2018",Missouri,Saint Louis,4800 block of Farlin Ave,0,4,0,0,0,,38.6768271,-0.0902438
1112948,"May 11, 2018",Oklahoma,Talihina,2nd St and Dallas St,0,4,1,0,0,,34.7497206,-95.0457245
1111950,"May 9, 2018",Missouri,Saint Louis,5200 block of Minerva Avenue,0,4,0,0,0,,3.8661442,-902685560.0
1111649,"May 9, 2018",Nebraska,Omaha,Sahler St and N 48th St,0,4,0,0,0,,412968804.0000001,-959855021.0
1110399,"May 7, 2018",California,San Diego,15th St and J St,0,5,0,0,0,,32.7094294,-117.1504001
1108856,"May 6, 2018",Oklahoma,Stillwater,2020 East Lakeview Road,0,4,0,0,0,,3.6146026,-9.7036727
1109322,"May 6, 2018",Tennessee,Memphis,499 N Watkins St,2,4,0,0,1,,35.1512251,-90.0129997
1108879,"May 5, 2018",Georgia,Columbus,4944 Sentry Street,0,5,0,0,1,,32.4451753,-84.9090624
1110773,"May 4, 2018",North Carolina,Henderson,519 Hilliard St,0,4,0,0,0,,36.3168122,-78.3974619
1109928,"May 4, 2018",Illinois,Chicago Heights,200 block of E 23rd St,0,4,0,0,0,,41.4941294,-876288843.9999999
1106451,"May 2, 2018",Illinois,Chicago,3500 block of W Grenshaw St,1,4,0,0,2,,4.1867505,-877131503.9999999
1106432,"May 2, 2018",New York,Brooklyn,333 Bristol St,1,4,0,0,0,,40.6633026,-739108926.9999999
1106557,"May 2, 2018",Minnesota,Minneapolis,2400 block of Ogema Place,0,4,0,1,2,,4.4956643,-93.2443668
1105061,"May 1, 2018",Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,0,0,0,,29.9670315,-90.0423599
1103454,"April 30, 2018",Florida,Pompano Beach,4251 N Dixie Hwy,0,4,0,0,0,,26.2833525,-80.1117392
1103465,"April 30, 2018",District of Columbia,Washington,3600 block of New York Ave NE,0,4,0,0,0,,0.3891703,-76.9550355
1103423,"April 29, 2018",Tennessee,Wartburg,519 South Kingston St,0,4,0,0,1,,0.0036099,-845920690.9999999
1102808,"April 29, 2018",Washington,Seattle (Skyway),12603 Renton Ave S,2,2,0,0,0,,47.4910425,-12.2240149
1103045,"April 29, 2018",North Carolina,Monroe,1500 block of Massey St,1,3,0,0,1,,34.9889091,-80.5342209
1102900,"April 29, 2018",Florida,West Palm Beach,1969 S Military Trail,1,3,0,0,1,,26.6483128,-8.0112544
1102559,"April 28, 2018",North Carolina,Maxton,Modest Rd,0,5,0,0,0,,34.8142098,-79.3079965
1100691,"April 25, 2018",Arkansas,Pine Bluff,300 block of West 24th Street,0,4,0,0,0,,34.2052022,-920050470.0
1100852,"April 25, 2018",Missouri,Saint Louis,1151 Northdale Dr,3,1,0,0,1,,38.7871673,-902022500.0
1099516,"April 24, 2018",Michigan,Flint,2200 block of Ave A,0,4,0,0,0,,43.0362888,-836975047.9999999
1096826,"April 22, 2018",Tennessee,Antioch,3571 Murfreesboro Pike,4,3,0,0,1,,36.0505606,-866155261.9999999
1097700,"April 22, 2018",Louisiana,New Orleans,1900 block of St Roch Ave,2,4,0,0,1,,29.9769087,-900533272.9999999
1096232,"April 21, 2018",Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,0,0,1,,39.9853691,-75.1631697
1096388,"April 20, 2018",California,San Francisco,3rd Street and Quesada Ave,1,5,0,0,0,,37.7331932,-122.3912071
1095043,"April 18, 2018",North Carolina,Asheville,73 Hansel Ave,3,3,1,0,0,,355916378.9999999,-825836003.0000001
1092279,"April 15, 2018",Louisiana,Shreveport,6956 Jewella Ave,0,6,0,0,0,,32.4434754,-93.7982474
1088778,"April 9, 2018",California,Vallejo,201 Maine St,0,4,0,0,0,,38.0976207,-122.2569936
1087153,"April 8, 2018",North Carolina,Hickory,247 1st Ave NW,1,3,0,0,3,,35.7330408,-81.3413595
1087021,"April 8, 2018",Florida,Miami,1300 block of NW 63rd Terrace,2,2,0,0,0,,25.8336238,-80.2187668
1086773,"April 6, 2018",Florida,Jacksonville,6100 block of Transylvania Ave,0,4,0,0,0,,302490086.9999999,-81.7412725
1086966,"April 6, 2018",Virginia,Virginia Beach,5800 block of Pickering St,1,3,0,0,0,,36.8586667,-76.1779347
1084847,"April 4, 2018",Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,0,0,0,,29.9218289,-90.0220088
1083552,"April 2, 2018",Texas,Houston,8500 block of Redcliff Rd,1,3,0,0,0,,29.9040699,-9.5522408
1082835,"April 1, 2018",Michigan,Saginaw,600 block of Yale St,0,5,0,0,0,,43.4191787,-83.9818929
1083011,"April 1, 2018",Alabama,Mobile,3556 Halls Mill Rd,1,4,0,0,3,,30.6387358,-88.1228878
1082273,"March 31, 2018",New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,0,0,0,,40.2164585,-74.0187327
1080234,"March 29, 2018",Texas,Plano,7401 Alma Dr,1,3,0,0,1,,33.0776251,-967119727.0
1080442,"March 29, 2018",New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,0,0,0,,39.9321008,-751027237.9999999
1077180,"March 24, 2018",Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,0,0,0,,40.7017383,-112.0256068
1074886,"March 21, 2018",California,San Francisco,949 Geneva Ave,0,5,1,0,0,,37.7162671,-122.4403103
1071427,"March 17, 2018",Kentucky,Louisville,2928 W Kentucky St,0,7,0,0,1,,38.2436367,-85.8024343
1071381,"March 17, 2018",Illinois,Harvey,16700 S Halsted St,0,4,0,0,0,,41.5867771,-87.6371717
1078612,"March 13, 2018",Florida,Macclenny,South Blvd,0,4,0,0,1,,30.2779977,-82.1133356
1068615,"March 12, 2018",California,Modesto,2000 block of Robertson Rd,0,4,0,0,0,,3.7613032,-121.0234798
1067061,"March 11, 2018",Indiana,South Bend,800 block of E Dayton St,0,6,0,0,2,,41.6558243,-86.2392419
1067264,"March 11, 2018",Illinois,Champaign,700 block of N Hickory St,1,3,0,0,0,,40.1223688,-88.2421992
1067296,"March 11, 2018",Michigan,Saginaw,Cumberland Ave and Hess St,1,4,0,0,0,,4.3400357,-0.0839323
1066594,"March 9, 2018",North Carolina,Wadesboro,1300 E Caswell St,3,1,0,0,1,,34.9626681,-80.0531649
1064514,"March 7, 2018",Alabama,Hurtsboro,531 Main Street,2,2,0,0,1,,32.2404561,-85.4147459
1062466,"March 4, 2018",Illinois,Rockford,426 Howard Ave,1,4,0,0,1,,42.2725146,-89.1224871
1061748,"March 3, 2018",New York,Brooklyn,Kings Highway and Utica Avenue,1,3,0,0,0,,4.0634077,-73.9285007
1062123,"March 3, 2018",Florida,Miami,1300 Block of NW 62nd Ln,0,4,0,0,0,,25.8327185,-0.8021901
1059559,"February 27, 2018",Connecticut,Bridgeport,1306 Stratford Ave,0,4,0,0,0,,41.1785532,-73.1647334
1057518,"February 26, 2018",Michigan,Detroit,22700 Fenkell Ave,4,0,1,0,0,,42.4004881,-83.2659884
1056240,"February 23, 2018",Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,0,0,0,,26.7817338,-80.0734293
1052372,"February 18, 2018",Texas,San Antonio,2893 Cinema Ridge,0,5,0,0,0,,29.4632584,-986203814.0
1052035,"February 17, 2018",Kansas,Kansas City,1615 Minnesota,1,7,0,0,0,,39.1153052,-94.6477539
1051407,"February 17, 2018",Tennessee,Memphis,3188 N Watkins Ave,0,5,0,0,0,,35.2126922,-90.0031267
1051291,"February 16, 2018",Oklahoma,Oklahoma City,1700 block of SW 15,1,3,0,0,2,,35.4494661,-97.5440677
1049217,"February 14, 2018",Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,0,0,1,,2.6304503,-802694570.0000002
1049024,"February 13, 2018",Louisiana,New Orleans,5400 block of Andry St,2,3,0,0,2,,29.9665194,-90.0169488
1047761,"February 11, 2018",Michigan,Detroit,19432 Lamont St,3,3,1,0,1,,42.4377754,-83.0548048
1046961,"February 10, 2018",Kentucky,Paintsville,413 Mill St,4,0,1,0,0,,37.8162317,-82.8106329
1044234,"February 7, 2018",Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,2,3,1,0,0,,26.5867357,-8.0052207
1043447,"February 5, 2018",Colorado,Colorado Springs,4225 Galley Rd,1,4,1,0,0,,38.8464867,-0.1047501
1042280,"February 3, 2018",Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,0,0,0,,41.4335842,-81.6050149
1040815,"January 31, 2018",Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,0,0,0,,38.6720721,-902793898.0
1037529,"January 28, 2018",Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,4,0,1,0,0,,40.0518596,-79.3896268
1037515,"January 28, 2018",Indiana,Indianapolis,1313 N Sherman Dr,2,2,0,1,1,,39.7851443,-861018481.9999999
1038429,"January 28, 2018",Pennsylvania,Reading,123 S 3rd St,4,0,0,0,1,,40.3330593,-75.9316764
1037438,"January 27, 2018",Kentucky,Bowling Green,645 Pearl Street,0,4,0,0,0,,37.0104805,-864508518.9999999
1037541,"January 27, 2018",California,Los Angeles,243 East 119th St,0,5,0,0,0,,33.9249037,-118.2702563
1035803,"January 25, 2018",District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,0,0,0,,38.9113016,-76.9353481
1033262,"January 23, 2018",Kentucky,Benton,416 High School Rd,2,14,0,0,1,,36.9128027,-88.3327633
1034205,"January 23, 2018",Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,0,0,0,,39.9816659,-75.1738988
1032393,"January 21, 2018",Florida,Orlando,3101 Willow Bend Blvd,0,4,0,0,2,,2.8582257,-81.4441609
1031851,"January 21, 2018",Illinois,Chicago,3200 W Division St,0,4,0,0,0,,41.9028587,-87.7069767
1029095,"January 17, 2018",District of Columbia,Washington,2000 block of 16th St SE,1,3,0,0,1,,388653283.0000001,-76.9821825
1042072,"January 15, 2018",Florida,Alachua,14223 NW 156th Pl,0,5,0,0,2,,2.9798494,-8.2497143
1026804,"January 14, 2018",Alabama,Eutaw,809 Mesopotamia St,1,4,0,0,0,,32.8503517,-87.9023914
1027013,"January 14, 2018",Alabama,Madison,101 Westchester Dr,0,4,0,0,1,,3.4684409,-86.7665254
1025673,"January 12, 2018",Tennessee,Nashville,2614 Jenkins Ct,3,2,0,0,1,,36.1820122,-86.8204302
1025272,"January 11, 2018",Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,0,0,1,,3.7831855,-92.1035309
1022067,"January 7, 2018",Alabama,Union Springs,US-29,1,5,0,0,0,,32.1385469,-8.5713471
1022055,"January 7, 2018",Florida,Plantation,5225 W Broward Blvd,0,4,0,0,0,,26.1219053,-80.2188382
1021788,"January 5, 2018",Mississippi,Hattiesburg,6168 US 49,0,6,0,0,1,,31.3269492,-89.3285509
1020574,"January 4, 2018",Arkansas,Brinkley,615 W 6th St,1,3,0,0,1,,34.9037107,-91.2000424
1018295,"January 1, 2018",Alabama,Huntsville,2025 Sparkman Dr NW,1,3,0,0,0,,34.7627935,-86.5945376
1582816,"December 29, 2019",Illinois,Danville,1803 block of Westview Ave,0,5,0,0,0,,40.1559932,-87.6146968
1582197,"December 29, 2019",New York,Buffalo,50 block of Henrietta Ave,1,3,0,0,0,,42.9564186,-788999286.9999999
1583444,"December 29, 2019",California,Ceres,800 block of Allacante Dr,0,5,0,0,0,,37.5907868,-120.9831814
1581590,"December 27, 2019",California,Modesto,1900 block of Vernon Ave,1,3,0,0,0,,37.6143978,-121.0272923
1581103,"December 27, 2019",Texas,Houston,500 block of Smart St,2,7,0,0,4,,29.8843557,-95.4057297
1581476,"December 27, 2019",Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4,0,0,0,,33.9913245,-84.5885521
1580308,"December 26, 2019",Florida,Saint Petersburg,4300 6th St S,0,5,0,0,0,,27.7295985,-826391228.9999999
1579889,"December 25, 2019",California,Oakland,2100 block of 34th Ave,0,4,0,0,0,,37.7838143,-122.2193704
1579970,"December 25, 2019",Iowa,Coralville,954 Boston Way,1,3,0,0,2,,41.6863713,-91.6015919
1579856,"December 25, 2019",Virginia,Richmond,1800 E Main St,1,3,0,0,0,,37.5329804,-774274018.9999999
1579266,"December 24, 2019",Louisiana,New Orleans,6400 block of General Meyer Ave,0,4,0,0,0,,2.9924103,-899846556.9999999
1594317,"December 24, 2019",Illinois,Joliet,1200 block of Cutter Ave,0,5,0,0,0,,41.5463532,-0.8805336
1579220,"December 24, 2019",North Carolina,High Point,1226 Montlieu Ave,0,6,0,0,0,,3.5979211,-7.9979822
1577577,"December 22, 2019",Maryland,Baltimore,225 Park Ave,0,7,0,0,0,,39.2925653,-766179521.9999999
1577688,"December 22, 2019",Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,0,0,0,,45.1224397,-932343115.0
1577518,"December 22, 2019",Illinois,Chicago,5700 block of S May St,0,12,0,1,2,,4.1790408,-8.7653915
1578711,"December 21, 2019",Louisiana,Edgard,2555 LA-18,0,4,0,0,1,,30.0449509,-9.0566214
1577046,"December 20, 2019",Mississippi,Waynesboro,Turner St,1,6,0,0,1,,31.6706383,-88.6459689
1577438,"December 20, 2019",Alabama,Tuskegee,2900 block of Davison St,2,2,0,0,0,,32.3994182,-857202061.9999999
1575175,"December 18, 2019",Texas,San Antonio,2418 SW Military Dr,0,4,0,0,4,,29.3547088,-98.5323435
1573754,"December 17, 2019",Montana,Great Falls,1701 10th Ave S,3,1,1,0,0,,474944433.9999999,-111.2780256
1572275,"December 15, 2019",Georgia,Columbus,600 block of 32nd St,1,4,0,0,0,,32.4940719,-84.9851066
1573471,"December 14, 2019",California,Ivanhoe,15700 block of Paradise Ave,0,4,0,0,0,,36.3820772,-119.2221414
1571348,"December 12, 2019",Missouri,Saint Louis (Moline Acres),9900 block of Lewis and Clark Blvd,1,3,0,0,1,,38.7469282,-90.2397137
1568230,"December 10, 2019",New Jersey,Jersey City,223 Martin Luther King Dr,4,3,2,0,0,,40.7070672,-74.0837047
1567932,"December 8, 2019",Texas,Desoto,200 block of W Wintergreen Rd,2,3,0,0,0,,32.6185799,-96.8583359
1567231,"December 8, 2019",Louisiana,New Orleans,3801 Washington Ave,1,4,0,0,0,,29.9489138,-9.0099046
1565216,"December 6, 2019",Florida,Pensacola,280 Taylor Rd,3,8,1,0,0,,30.3553578,-87.2884112
1564524,"December 4, 2019",Alabama,Montgomery,500 Eastdale Rd S,2,2,0,0,0,,32.3731415,-862034602.9999999
1562685,"December 1, 2019",Michigan,Kalamazoo,6300 block of Proctor St,1,3,0,0,1,,42.2853321,-0.8550616
1562043,"December 1, 2019",Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,0,0,1,,32.8132531,-934300139.0
1561966,"December 1, 2019",Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,0,0,0,,29.9823104,-90.0649742
1561813,"December 1, 2019",Illinois,Aurora,700 block of S 5th St,1,4,0,0,0,,41.7521458,-8.8310628
1561734,"December 1, 2019",Louisiana,New Orleans,700 block of Canal St,0,11,0,1,2,,2.9953033,-900693556.0000001
1561398,"November 30, 2019",Arkansas,Hensley,6500 block of E Sardis Rd,0,5,0,0,1,,345440646.0000001,-92.3551414
1560645,"November 29, 2019",Texas,Amarillo,2650 Dumas Dr,0,7,0,0,0,,35.2418901,-101.8302841
1559257,"November 27, 2019",New York,Bronx,E 153rd St and Courtlandt Ave,0,5,0,0,1,,408193762.9999999,-73.9182821
1558067,"November 25, 2019",Florida,Brownsville,NW 29th Ave and 44th St,2,2,0,0,2,,25.8152069,-80.2425062
1557006,"November 24, 2019",Alabama,Birmingham,7 15th St W,1,4,0,0,0,,33.4996517,-868609525.9999999
1556633,"November 24, 2019",California,Los Angeles,100 block of E 11th St,0,6,0,0,0,,34.0390855,-118.2581521
1556984,"November 24, 2019",Louisiana,Cottonport,3846 LA-29,2,2,0,0,1,,30.9914766,-9.2080912
1555879,"November 23, 2019",California,Los Angeles,833 S Spring St,0,4,0,0,1,,34.0425292,-118.2546953
1556002,"November 23, 2019",Louisiana,Tallulah,Depot St,1,6,0,0,1,,3.2408048,-91.1882611
1554807,"November 21, 2019",Washington,Everett,120 West Casino Rd,0,4,0,0,1,,0.4792015,-122.2353271
1555135,"November 21, 2019",California,Long Beach,1100 block of 10th St,0,5,0,0,0,,33.7788199,-118.1788889
1554446,"November 20, 2019",California,Richmond,20th St and Roosevelt Ave,0,4,0,0,0,,37.9392976,-122.3419643
1552068,"November 18, 2019",New Jersey,Newark,139 S 8th St,1,4,0,0,0,,40.7455292,-74.1963567
1551531,"November 17, 2019",California,Fresno,5361 E Lamona Ave,4,6,0,0,4,,36.7609163,-119.7156482
1551162,"November 17, 2019",Ohio,Cleveland,7100 block of Lawn Ave,0,4,0,0,0,,41.4761682,-81.7337446
1550546,"November 16, 2019",California,San Diego,2152 Flintridge Dr,5,0,1,0,0,,32.6776098,-117.0690992
1548689,"November 14, 2019",California,Santa Clarita,21900 Centurion Way,2,3,1,0,0,,34.4422368,-118.5174813
1547021,"November 11, 2019",Florida,Belle Glade,SW 7th St,0,4,0,0,0,,26.6803706,-80.6760943
1546983,"November 11, 2019",Colorado,Aurora,384 S Ironton St,0,6,0,0,1,,39.7092413,-104.8634401
1546102,"November 10, 2019",Missouri,Kansas City,4704 Independence Ave,0,4,0,0,0,,39.1056856,-945270301.0
1546038,"November 10, 2019",Tennessee,Memphis,2080 E. Brooks Rd,1,4,0,0,0,,35.0611336,-89.9944113
1546155,"November 10, 2019",Arkansas,Little Rock,3000 block of W 12th St,0,4,0,0,0,,34.7401776,-923070914.0
1545955,"November 9, 2019",Michigan,Detroit,3800 block of E McNichols Rd,0,4,0,0,0,,42.4184189,-83.0629289
1545152,"November 9, 2019",North Carolina,Charlotte,2700 block of Lytham Dr,2,2,0,0,1,,35.1120291,-80.8634172
1546508,"November 9, 2019",Georgia,Vidalia,Wiggins St,0,4,0,0,2,,32.2279475,-8.2408407
1543835,"November 7, 2019",Georgia,Conyers,1800 block of Green St,1,3,1,0,0,,33.6844542,-839866189.9999999
1541774,"November 4, 2019",Texas,Houston,5000 block of Northridge Dr,1,3,0,1,0,,29.6714423,-95.3484953
1540863,"November 3, 2019",Ohio,Toledo,600 block of Magnolia St,0,4,0,0,0,,41.6618239,-83.5214369
1540841,"November 3, 2019",Texas,Nacogdoches,Sandyland Cir and CR 823,1,3,0,0,1,,3.1654174,-947326386.0000002
1540280,"November 2, 2019",Louisiana,Baton Rouge,137 Taylor St,0,4,0,0,0,,30.4260801,-91.1809433
1540240,"November 2, 2019",Michigan,Detroit,7000 block of E. Kirby,1,4,0,0,0,,42.3760529,-83.0224346
1539572,"November 1, 2019",Arizona,Tolleson,2434 S 86th Ln,0,5,0,0,0,,33.4248992,-112.2465528
1539557,"November 1, 2019",Texas,San Angelo,1616 S Chadbourne St,0,4,0,0,2,,31.4440552,-100.4334661
1539347,"October 31, 2019",California,Orinda,114 Lucille Way,5,3,0,0,0,,37.8734462,-122.1834296
1537992,"October 30, 2019",Pennsylvania,Philadelphia,5026 Walton Ave,4,0,0,0,1,,39.9491456,-75.2241463
1537044,"October 29, 2019",Maryland,Baltimore,4700 block of Liberty Heights Ave,1,3,0,0,0,,39.3316745,-76.6957389
1537672,"October 29, 2019",California,Long Beach,2709 E 7th St,3,9,0,0,11,,33.7755256,-118.1597533
1536787,"October 28, 2019",Maryland,Baltimore,4160 Pimlico Rd,1,3,0,0,0,,393372386.0000001,-766630955.9999999
1536706,"October 27, 2019",Michigan,Detroit,East Outer Dr and Helen St,0,4,0,0,0,,42.4411794,-83.0318322
1535629,"October 27, 2019",Michigan,Lansing,Balfour Dr and W Miller Rd,1,4,0,0,0,,42.6692109,-84.5762821
1535478,"October 26, 2019",Texas,Greenville,2275 US-380,2,6,0,0,0,,331362637.0000001,-961763316.0
1534704,"October 24, 2019",Oklahoma,Oklahoma City,1900 block of NW 12th St,2,2,0,0,0,,35.4813871,-975435271.0
1533166,"October 22, 2019",Oklahoma,Oklahoma City (Midwest City),7020 E Green Ave,1,3,0,0,0,,35.4495065,-97.3967019
1531326,"October 21, 2019",South Carolina,Sumter,29 Wesmark Blvd,0,4,0,0,1,,33.9523525,-80.3756516
1530965,"October 20, 2019",Texas,Port Arthur,1100 block of Vicksburg Ave,1,3,0,0,0,,29.8866772,-93.9317559
1530407,"October 19, 2019",Pennsylvania,Duquesne,600 block of Priscilla Ave,0,4,0,0,0,,40.3682131,-79.8495425
1530276,"October 19, 2019",Texas,El Paso,3812 Truman Ave,1,4,0,0,1,,31.8188724,-10.6447012
1527528,"October 15, 2019",Ohio,Columbus,1600 block of Manchester Ave,0,4,0,0,0,,40.0220989,-82.9686053
1525999,"October 13, 2019",Pennsylvania,Philadelphia,W Clearfield St and N 8th St,0,6,0,0,0,,39.9987934,-751437919.0000001
1526952,"October 13, 2019",Ohio,Akron,Main St,0,4,0,0,0,,41.0709625,-81.5243958
1525062,"October 12, 2019",New York,Brooklyn,75 Utica Ave,3,3,1,0,0,,40.6763851,-73.9301985
1525476,"October 12, 2019",Illinois,Chicago,6733 W Irving Park Rd,5,0,0,0,1,,41.9548816,-87.7516283
1525408,"October 12, 2019",Pennsylvania,Philadelphia,700 block of W Russell St,1,3,0,0,0,,4.0003591,-7.5141539
1525628,"October 12, 2019",Maryland,Baltimore,800 block of W Lexington St,1,3,0,0,0,,3.9291247,-76.6307695
1525265,"October 12, 2019",Michigan,Eastpointe,15163 E 10 Mile Rd,1,5,0,0,1,,42.4798297,-82.9644762
1523606,"October 10, 2019",Florida,Tampa,5410 N Falkenburg Rd,2,2,0,0,0,,27.9957813,-82.3353752
1524264,"October 10, 2019",Pennsylvania,Philadelphia,900 block of S 5th St,0,5,0,0,0,,39.9372944,-7.5151966
1522979,"October 9, 2019",Massachusetts,Lowell,149 Ennell Street,0,5,0,0,0,,42.6574699,-71.3092286
1523204,"October 9, 2019",Maryland,Baltimore,1600 block of W North Ave,1,3,0,0,0,,39.3103158,-76.6431805
1521226,"October 7, 2019",Massachusetts,Abington,135 Centre Ave,4,0,1,0,0,,42.1066876,-70.9385365
1520425,"October 6, 2019",Indiana,Evansville,1127 Chestnut St,0,5,0,0,1,,37.9731667,-875602220.9999999
1520499,"October 6, 2019",Colorado,Denver,7100 block of Ruth Way,0,4,0,0,0,,39.8257736,-105.0130289
1520330,"October 6, 2019",Kansas,Kansas City,1013 Central Ave,4,5,0,0,2,,39.1007999,-94.6360862
1520547,"October 5, 2019",Missouri,Saint Louis,10035 Crown Point Dr,0,5,0,0,0,,38.7508249,-90.2608123
1519090,"October 3, 2019",North Carolina,Roxboro,700 South Foushee St,1,3,0,0,0,,36.3833467,-78.9847808
1518859,"October 3, 2019",Missouri,Marshall,S Olson Ave,1,3,0,0,1,,39.1084679,-93.1935543
1517804,"October 1, 2019",Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,0,0,0,,38.6210692,-9.0191766
1515312,"September 29, 2019",Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,0,0,0,,423572190.9999999,-88.0769297
1515242,"September 29, 2019",Wisconsin,Milwaukee,1500 block of N 29th St,0,4,0,0,0,,43.0500672,-8.7949991
1515128,"September 29, 2019",Florida,Jacksonville,2200 block of Clemente Dr,0,4,0,0,0,,30.3246984,-81.6880177
