Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Latitude,Longitude
1778542,"August 28, 2020",Pennsylvania,Chester,2900 block of W 2nd St,1,3,0,0,0,,39.8303403,-75.39140569999999
1779023,"August 28, 2020",Texas,Dallas,2600 block of Elm St,1,4,0,0,1,,32.7839623,-96.7867259
1777607,"August 27, 2020",Oregon,Portland,10500 block of NE Halsey St,1,3,0,0,0,,45.533518,-122.5545311
1777180,"August 26, 2020",Michigan,Pontiac,252 Carriage Circle Dr,3,1,0,0,1,,42.63349669999999,-83.2619116
1776905,"August 26, 2020",South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,0,0,3,,32.1927639,-80.7692069
1777400,"August 26, 2020",Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,0,0,0,,40.0432486,-75.1615126
1776189,"August 25, 2020",Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,0,0,1,,36.8583884,-76.2756689
1775249,"August 25, 2020",New York,Rochester,70 block of Flower St,0,4,0,0,0,,43.1765698,-77.61581919999999
1774123,"August 24, 2020",Michigan,Detroit,11938 E McNichols Rd,0,4,0,0,0,,42.4208568,-83.00004559999999
1773194,"August 24, 2020",California,Sacramento,1200 block of Helena Ave,1,3,0,0,0,,38.6163337,-121.4392027
1774138,"August 24, 2020",Florida,West Palm Beach,1000 block of 18th St,0,4,0,0,0,,26.7295071,-80.0612058
1773996,"August 24, 2020",Virginia,Richmond,2300 block of Bethel St,1,4,0,0,0,,37.5551184,-77.4185708
1772623,"August 23, 2020",Arkansas,Pine Bluff,2901 W 28th Ave,0,7,0,0,0,,34.20227980000001,-92.0327107
1772513,"August 23, 2020",New York,Brooklyn,2946 W 23rd St,1,3,0,0,0,,40.5747445,-73.99039479999999
1772934,"August 23, 2020",Colorado,Pueblo,2000 block of Longhorn Point,0,6,0,0,2,,38.5355491,-104.6987365
1772680,"August 23, 2020",Tennessee,Somerville,1100 block of Brewer Rd,1,4,0,0,7,,35.3396797,-89.4694051
1772438,"August 23, 2020",Illinois,Champaign,100 block of Kenwood Rd,0,4,0,0,0,,40.1163219,-88.2858048
1773006,"August 23, 2020",Illinois,Chicago,6600 S Halsted St,0,4,0,0,0,,41.7740424,-87.6450156
1772764,"August 22, 2020",Illinois,Rockford,1300 block of 10th St,1,3,0,0,0,,42.25653,-89.076381
1772174,"August 22, 2020",Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,0,0,0,,33.4595147,-86.9471174
1769444,"August 19, 2020",Pennsylvania,Philadelphia,700 block of S 55th St,0,4,0,0,0,,39.9496885,-75.2334235
1769489,"August 19, 2020",Illinois,Chicago,8500 block of S Parnell Ave,0,6,0,0,0,,41.738752,-87.63797
1768125,"August 18, 2020",Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4,0,0,0,,39.9940517,-75.18103099999999
1767851,"August 18, 2020",New York,Corona (Queens),35-35 21st St,0,4,0,0,0,,40.7599332,-73.9354133
1767747,"August 18, 2020",Illinois,Rockford,3001 Harney Ct,0,4,0,0,0,,42.261324,-89.04970399999999
1768683,"August 17, 2020",Ohio,Cleveland,Dove Ave and E 102nd St,0,5,0,0,0,,41.4522988,-81.61406099999999
1766574,"August 17, 2020",New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,0,0,0,,40.6755298,-73.90161859999999
1767402,"August 17, 2020",Texas,Dayton,County Rd 4901,3,2,0,0,1,,29.9815224,-94.9664079
1765658,"August 16, 2020",Kentucky,Lexington,1000 block of Newtown Ct,1,3,0,0,0,,38.0772806,-84.4938975
1765624,"August 16, 2020",Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,0,0,0,,39.1501497,-84.4903022
1765636,"August 16, 2020",Ohio,Cincinnati,70 E McMicken Ave,2,9,0,0,0,,39.1152546,-84.51483379999999
1766423,"August 16, 2020",Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,0,0,1,,39.1501497,-84.4903022
1766380,"August 16, 2020",Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,0,0,0,,39.71121300000001,-105.0249834
1765920,"August 16, 2020",Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,0,0,0,,35.40619290000001,-97.5551342
1765336,"August 15, 2020",Michigan,Belleville,24914 Martinsville Rd,4,0,0,0,1,,42.12112260000001,-83.46099869999999
1765499,"August 15, 2020",Pennsylvania,Philadelphia,N 10th St and Brown St,0,5,0,0,0,,39.9662414,-75.1535252
1765890,"August 15, 2020",New York,Rochester,501 Thurston Rd,0,5,0,0,0,,43.134944,-77.6512544
1765705,"August 15, 2020",Connecticut,New Haven,Rosette St and Hurlburt St,1,5,0,0,1,,41.2927581,-72.9374273
1764756,"August 15, 2020",Alabama,Troy,4100 US-231 S,2,3,0,0,1,,31.7617648,-85.89486989999999
1764619,"August 14, 2020",New York,New York (Manhattan),111 Lenox Ave,0,4,0,0,0,,40.8017931,-73.95018499999999
1762951,"August 12, 2020",New Jersey,Newark,N 12th St,1,4,0,0,0,,40.7654151,-74.1899278
1762997,"August 12, 2020",Ohio,Dayton,2049 Catalpa Dr,1,3,0,0,0,,39.7853256,-84.2258926
1761557,"August 11, 2020",California,Torrance,22904 Lockness Ave,0,5,0,0,0,,33.8172344,-118.3053018
1759873,"August 9, 2020",Colorado,Denver,1400 block of W Byers Pl,0,9,0,0,0,,39.711894,-105.007012
1759779,"August 9, 2020",Ohio,Toledo,Monroe St and N Detroit Ave,0,6,0,0,0,,41.6645981,-83.5703139
1758966,"August 9, 2020",District of Columbia,Washington,3300 block of Dubois Pl SE,1,21,0,0,0,,38.8854122,-76.9595802
1760207,"August 9, 2020",Mississippi,Jackson,3600 block of Cromwell St,0,4,0,0,0,,32.3430386,-90.214854
1760261,"August 9, 2020",Texas,Houston,9700 Homestead Rd,0,4,0,0,0,,29.8521828,-95.2999854
1759425,"August 8, 2020",Kentucky,Paducah,900 block of Boyd St,1,3,0,1,4,,37.0911728,-88.6104348
1759237,"August 8, 2020",Alabama,Birmingham,426 18th St Ensley,1,5,0,0,0,,33.5143251,-86.8965312
1758838,"August 8, 2020",Pennsylvania,Philadelphia,1101 N 38th St,0,6,0,0,0,,39.9735243,-75.1988128
1759439,"August 8, 2020",Massachusetts,Brockton,124 Laureston St,0,5,0,0,0,,42.0682486,-71.01914529999999
1758774,"August 8, 2020",New York,Albany,First St and Quail St,1,3,0,0,0,,42.6614541,-73.7776765
1757380,"August 6, 2020",California,Oakland,4500 block of Fairfax Ave,1,3,0,0,1,,37.7807863,-122.2058777
1756248,"August 5, 2020",Illinois,Chicago,700 block of S Karlov Ave,0,4,0,0,0,,41.87206159999999,-87.7279788
1755566,"August 4, 2020",Wisconsin,Madison,333 S Rosa Rd,0,4,0,0,2,,43.0624189,-89.4763961
1755297,"August 4, 2020",District of Columbia,Washington,5400 block of Georgia Ave NW,0,4,0,0,0,,38.9552762,-77.0281409
1754613,"August 4, 2020",California,Beverly Hills,13200 Mulholland Dr,1,4,0,0,0,,34.1269503,-118.4208079
1754640,"August 4, 2020",Missouri,Saint Louis,5300 block of Bircher Blvd,1,3,0,0,0,,38.68752449999999,-90.25335079999999
1754672,"August 4, 2020",Connecticut,Hartford,818 Windsor St,1,5,0,0,0,,41.7899924,-72.6684063
1754363,"August 3, 2020",New York,Bronx,450 St Ann's Ave,0,4,0,0,0,,40.8113663,-73.91410379999999
1753320,"August 2, 2020",Pennsylvania,Philadelphia,3100 block of Weymouth St,0,4,0,0,0,,39.9954829,-75.1173287
1753561,"August 2, 2020",New Jersey,Newark,200 block of 6th Ave,0,5,0,0,0,,40.7559422,-74.1856981
1752100,"August 1, 2020",Illinois,Chicago,100 block of N Laporte Ave,1,4,0,0,2,,41.8831013,-87.749042
1753235,"August 1, 2020",Texas,Pointblank,4411 Counts Rd,2,3,0,0,0,,30.7492595,-95.2193374
1751949,"August 1, 2020",Colorado,Denver,3000 block of W Virginia Ave,1,4,0,0,0,,39.7075204,-105.0250358
1752790,"August 1, 2020",Alabama,Montgomery,1100 block of Eastern Blvd,0,4,0,0,0,,32.3656765,-86.2121915
1752019,"July 31, 2020",Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3,0,0,0,,39.9763016,-75.17682789999999
1750611,"July 30, 2020",Florida,Tampa,I-275 and N Westshore Blvd,0,5,0,0,1,,27.9464946,-82.5239715
1750548,"July 30, 2020",Florida,Miami Gardens,16701 NW 42 Ave,0,5,0,0,0,,25.9260979,-80.2682629
1750250,"July 29, 2020",Michigan,Detroit,5200 block of Canton St,0,4,0,0,0,,42.374378,-83.02224
1749873,"July 29, 2020",Ohio,Elyria,537 Willow Park Rd,4,0,1,0,0,,41.3836406,-82.11421779999999
1749746,"July 29, 2020",Missouri,Saint Louis,5500 block of Floy Ave,3,2,0,0,1,,38.70765189999999,-90.2576136
1749281,"July 28, 2020",Delaware,Wilmington,1100 block of Beech St,2,2,0,0,0,,39.7381098,-75.5664965
1749535,"July 28, 2020",Wisconsin,Milwaukee,2600 block of W Atkinson Ave,0,4,0,0,0,,43.0977997,-87.94113940000001
1748134,"July 27, 2020",Washington,Federal Way,2410 S 312th St,1,3,0,0,1,,47.3253602,-122.3016852
1747700,"July 27, 2020",Illinois,Chicago,705 E 92nd Pl,1,4,0,0,0,,41.7263571,-87.6067789
1746658,"July 26, 2020",Texas,Mount Enterprise,1039 FM 1798,0,4,0,0,1,,32.0138702,-94.7073499
1746441,"July 26, 2020",Michigan,Flint,4462 Corunna Rd,1,3,0,0,2,,43.0024752,-83.7705435
1746282,"July 26, 2020",Kentucky,Louisville,I-64,1,3,0,0,0,,38.2417358,-85.6830068
1746417,"July 26, 2020",Colorado,Commerce City,6300 block of Ivanhoe St,1,3,0,0,0,,39.8110714,-104.9210774
1748023,"July 26, 2020",Arkansas,Magnolia,1000 block of W Monroe St,0,4,0,0,0,,33.2646161,-93.2531315
1746582,"July 25, 2020",Michigan,Flint,4813 Clio Rd,0,6,0,0,1,,43.0585463,-83.7351874
1745903,"July 25, 2020",North Carolina,Raleigh,503 Bragg St,0,4,0,0,1,,35.7658985,-78.6324818
1746160,"July 25, 2020",Florida,Miami,2900 block of Northwest 51st St,1,3,0,0,2,,25.8205765,-80.24278679999999
1746430,"July 25, 2020",Colorado,Denver,East 33rd Ave and Hudson St,2,3,0,0,0,,39.7638091,-104.9240421
1746674,"July 25, 2020",Texas,Dallas,525 S Riverfront Blvd,0,4,0,0,0,,32.7694106,-96.81126689999999
1745737,"July 25, 2020",California,Manteca,4447 Woodward Ave,0,7,0,0,0,,37.7759961,-121.2532699
1744407,"July 24, 2020",Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,0,0,1,,33.7588614,-84.4099516
1743168,"July 23, 2020",Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,0,0,0,,37.8792991,-79.2894783
1743488,"July 23, 2020",Virginia,Petersburg,Wesley St,0,4,0,0,0,,37.2166815,-77.4105908
1744332,"July 23, 2020",Illinois,Chicago,120th St and Prairie Ave,2,4,0,0,0,,41.6762987,-87.6165473
1743108,"July 22, 2020",Michigan,Warren,28200 block of Lawson St,0,4,0,0,0,,42.4715186,-82.9779973
1741838,"July 21, 2020",Illinois,Chicago,1018 W 79th St,0,15,0,0,0,,41.7507188,-87.6496942
1740533,"July 20, 2020",Virginia,Richmond,6850 Forest Hill Ave,1,4,0,0,0,,37.5384522,-77.52109879999999
1740615,"July 20, 2020",Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,0,5,0,0,0,,41.8623792,-87.7177495
1739920,"July 19, 2020",Michigan,Detroit,McKinney St and Meuse St,1,3,0,0,0,,42.421886,-82.942038
1739571,"July 19, 2020",Nebraska,Omaha,28th St and T Ave,0,8,0,0,0,,41.2013833,-95.954593
1740013,"July 19, 2020",Illinois,Chicago,11300 block of South Carpenter St,2,3,0,0,0,,41.6885248,-87.64863350000002
1739434,"July 19, 2020",Illinois,Peoria,NE Water St and Hamilton Blvd,0,13,0,0,0,,40.69069349999999,-89.58624429999999
1739658,"July 19, 2020",District of Columbia,Washington,3600 block of 14th St NW,1,8,0,0,0,,38.9364286,-77.0330036
1739917,"July 19, 2020",Michigan,Detroit,9122 Dexter Ave,4,0,0,0,1,,42.3700357,-83.11699999999999
1738635,"July 18, 2020",Illinois,Chicago,1600 block of S Keeler Ave,1,4,0,0,0,,41.8588042,-87.72984269999999
1739097,"July 17, 2020",Ohio,Columbus,E 6th Ave and Summit St,0,4,0,0,0,,39.989076,-83.00189730000001
1739413,"July 17, 2020",Florida,Madison,SW Louisiana Terrace,0,4,0,0,1,,30.454677,-83.4154808
1736508,"July 16, 2020",Tennessee,Nashville,S 7th St and Sylvan St,0,5,0,0,0,,36.166887,-86.7606069
1736383,"July 15, 2020",Louisiana,Shreveport,6725 Buncombe Rd,1,3,0,0,0,,32.4122357,-93.8844831
1735326,"July 15, 2020",New York,Brooklyn,President St and Franklin Ave,1,5,0,0,0,,40.6689103,-73.9586113
1735573,"July 14, 2020",Missouri,Saint Joseph,S 18th St and Charles St,0,5,0,0,0,,39.7650709,-94.8387551
1735470,"July 14, 2020",North Carolina,Durham,200 Block of S Benjamine St,0,8,0,0,0,,35.9852821,-78.8687331
1733702,"July 13, 2020",New York,Brooklyn,Remsen Ave,0,6,0,0,0,,40.6466429,-73.9131233
1734064,"July 13, 2020",Kentucky,Louisville,1200 block of W Hill St,1,3,0,0,0,,38.2272584,-85.7757233
1734058,"July 13, 2020",Washington,Kent,23201 Pacific Hwy South,0,6,0,0,2,,47.3935602,-122.2956145
1732993,"July 12, 2020",New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,0,0,2,,40.6860966,-73.9386595
1732485,"July 12, 2020",Louisiana,Baton Rouge,4718 Plank Rd,1,7,0,0,0,,30.4929836,-91.155059
1732688,"July 12, 2020",Michigan,Lansing,3029 BeauJardin Dr,0,5,0,0,0,,42.6853322,-84.5083528
1732365,"July 12, 2020",Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,0,0,0,,26.1404809,-80.1854216
1733188,"July 12, 2020",Illinois,Chicago,700 block of W 66th Pl,1,3,0,0,0,,41.7734158,-87.6426443
1732229,"July 12, 2020",Illinois,Chicago,1100 block of N Lawndale Ave,1,4,0,0,0,,41.9010368,-87.71922169999999
1732532,"July 12, 2020",Mississippi,Como,2965 Hunter Chapel Road,2,4,0,0,2,,34.5531702,-89.8807325
1731349,"July 11, 2020",New York,Rochester,485 N Clinton Ave,0,6,0,0,0,,43.1666177,-77.6109379
1732321,"July 11, 2020",Delaware,Wilmington,600 block of N Pine St,0,5,0,0,0,,39.739382,-75.5441263
1727743,"July 7, 2020",Virginia,Alexandria,7900 block of Janna Lee Ave,0,5,0,0,0,,38.7461209,-77.0947419
1728683,"July 7, 2020",New Jersey,Paterson,Harrison St and Carroll St,4,3,0,0,0,,40.9228484,-74.1615659
1727567,"July 6, 2020",Illinois,Chicago,1305 W 76th St,0,6,0,0,0,,41.7555444,-87.6567798
1725108,"July 5, 2020",South Carolina,Greenville,1701 White Horse Rd,2,8,0,0,1,,34.7941022,-82.4202205
1725883,"July 5, 2020",Illinois,Chicago,3700 block of W Jackson Blvd,0,4,0,0,0,,41.8772551,-87.7182122
1725802,"July 5, 2020",Iowa,Davenport,1000 block of W 3rd St,1,3,0,0,0,,41.5226514,-90.58783350000002
1725167,"July 5, 2020",New York,New York (Manhattan),549 Academy St,0,5,0,0,0,,40.862896,-73.922433
1726770,"July 5, 2020",Arkansas,Helena,1317 Perry St,1,3,0,0,0,,34.5296404,-90.6017501
1725690,"July 5, 2020",Georgia,Atlanta,200 block of Auburn Ave,2,13,0,0,1,,33.7557763,-84.3811868
1725946,"July 5, 2020",Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,0,0,1,,38.9503079,-92.2559381
1725379,"July 5, 2020",Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,0,0,0,,43.0953854,-87.9862476
1726446,"July 5, 2020",Texas,Houston,Service Rd and Holcombe Blvd,0,4,0,0,0,,29.7060534,-95.389839
1725327,"July 5, 2020",Maryland,Cambridge,700 block of Weaver Ave,0,4,0,0,0,,38.567143,-76.0891061
1725145,"July 5, 2020",Illinois,Chicago,1500 block of S Millard Ave,1,5,0,0,0,,41.8607915,-87.71647949999999
1725635,"July 5, 2020",Pennsylvania,Ephrata,6 Blackberry Ln,0,4,0,0,1,,40.1847333,-76.1522111
1726034,"July 5, 2020",Illinois,Freeport,900 block of S Carroll Ave,1,5,0,0,0,,42.2909782,-89.61470949999999
1727515,"July 5, 2020",Mississippi,Greenville,Union St,0,4,0,0,0,,33.4099006,-91.0365663
1725571,"July 5, 2020",Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,0,0,0,,42.4171334,-83.1461767
1725025,"July 4, 2020",Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,0,0,0,,38.8255809,-76.9485386
1725670,"July 4, 2020",Georgia,Atlanta,1600 block of Lakewood Ave,0,5,0,0,0,,33.7105715,-84.3800029
1724231,"July 4, 2020",Michigan,Detroit,8340 Homer St,2,3,0,0,0,,42.3040512,-83.12610219999999
1725098,"July 4, 2020",Illinois,Chicago,8300 block of S Kingston Ave,1,3,0,0,0,,41.7445144,-87.56247959999999
1725081,"July 4, 2020",Illinois,Chicago,6100 block of S Carpenter St,4,4,0,0,0,,41.7831947,-87.65109179999999
1725407,"July 4, 2020",Massachusetts,Lynn,134 Fayette St,1,4,0,0,3,,42.4712426,-70.9380892
1724219,"July 4, 2020",Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,0,0,1,,32.3959279,-90.13931459999999
1724887,"July 4, 2020",Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,0,0,1,,30.4925393,-91.0572133
1723897,"July 3, 2020",Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,0,0,3,,33.3789439,-86.8076043
1724273,"July 3, 2020",Maryland,Baltimore,700 block of S Woodington Rd,0,4,0,0,0,,39.2751222,-76.6900587
1723184,"July 2, 2020",California,Delano,2100 block of Oleander St,2,3,0,0,0,,35.785076,-119.2395326
1723352,"July 2, 2020",Massachusetts,Somerville,5 River Rd,0,4,0,0,3,,42.3971379,-71.09329509999999
1722839,"July 2, 2020",New Jersey,Paterson,N Main St and Jefferson St,1,4,0,0,0,,40.9251298,-74.1709326
1722142,"July 1, 2020",California,Oakland,MacArthur Fwy and 106th Ave,0,4,0,0,0,,37.7429677,-122.152503
1729506,"July 1, 2020",Louisiana,Lake Charles,1600 block of Moss St,0,4,0,0,1,,30.2187025,-93.21295599999999
1721964,"June 30, 2020",Iowa,Davenport,1400 block of Pershing Ave,0,5,0,0,0,,41.5340719,-90.5711743
1720781,"June 30, 2020",Georgia,Atlanta,Parkway Dr,1,4,0,0,0,,33.662198,-84.4046855
1721669,"June 30, 2020",Massachusetts,Boston,14 Circuit St,1,3,0,0,0,,42.32357289999999,-71.08509029999999
1720761,"June 30, 2020",Illinois,Chicago,350 W Chicago Ave,0,4,0,0,0,,41.896802,-87.6377693
1721572,"June 30, 2020",Ohio,Dayton,3500 block of Stanford Pl,0,4,0,0,0,,39.7779281,-84.24364589999999
1722317,"June 30, 2020",Arkansas,Greenbrier,123 Laramie Rd,0,4,0,0,1,,35.2439247,-92.2603671
1720834,"June 29, 2020",California,Sylmar,Osborne St and Foothill Blvd,0,4,0,0,0,,34.2735536,-118.3938017
1720655,"June 29, 2020",South Dakota,Sioux Falls,902 N Prairie Ave,1,3,0,0,1,,43.55790289999999,-96.73690889999999
1719693,"June 28, 2020",Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,0,0,0,,39.9901234,-75.12161619999999
1719668,"June 28, 2020",Alabama,Akron,Co Rd 21,0,7,0,0,1,,32.8568549,-87.6818873
1718966,"June 27, 2020",Illinois,Chicago,3100 block of S Rhodes Ave,2,2,0,0,0,,41.838468,-87.6135087
1718847,"June 27, 2020",California,Red Bluff,10815 State Hwy 99W,2,4,1,0,0,,40.109474,-122.1920099
1718463,"June 27, 2020",Illinois,Peoria,1400 block of SW Jefferson St,0,4,0,0,0,,40.682286,-89.6064565
1718238,"June 27, 2020",New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,0,0,0,,40.65299479999999,-73.9109691
1719645,"June 27, 2020",Arkansas,Blytheville,600 block of Parkway Dr,3,1,0,0,1,,35.9254936,-89.894573
1717828,"June 26, 2020",Colorado,Aurora,698 Peoria St,0,5,0,0,0,,39.7271461,-104.8443218
1718292,"June 26, 2020",California,Fresno,Pico Ave,0,4,0,0,0,,36.8015796,-119.8328845
1717173,"June 26, 2020",Arizona,Phoenix,5035 W McDowell Rd,0,4,0,0,0,,33.4655847,-112.1686423
1717543,"June 25, 2020",Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,0,0,0,,39.9984368,-75.1032953
1716944,"June 25, 2020",Connecticut,Bridgeport,527 Huntington Rd,1,3,0,0,0,,41.2002126,-73.1821204
1715616,"June 24, 2020",Tennessee,Jackson,Melwood St,0,4,0,0,1,,35.6412895,-88.8160139
1714504,"June 23, 2020",Illinois,Chicago,9100 block of South Ellis Ave,0,4,0,0,0,,41.7292946,-87.6000995
1715231,"June 23, 2020",Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,0,0,0,,26.5894285,-80.13767039999999
1712342,"June 22, 2020",North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,0,0,0,,35.2601017,-80.8548788
1713075,"June 22, 2020",California,San Francisco,200 block of Leavenworth St,0,5,0,0,1,,37.7830345,-122.4139362
1713790,"June 22, 2020",New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,0,0,0,,40.6634635,-73.94554269999999
1712876,"June 22, 2020",Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,0,0,0,,44.9952267,-93.30446309999999
1712898,"June 22, 2020",Minnesota,Minneapolis,627 W Broadway,0,4,0,0,0,,44.9988088,-93.28759699999999
1712408,"June 22, 2020",Illinois,Chicago,200 S Central Park Blvd,0,5,0,0,0,,41.8781679,-87.7158214
1712386,"June 22, 2020",Illinois,Chicago,5200 block of S Lowe Ave,0,4,0,0,0,,41.7996434,-87.64199479999999
1713668,"June 22, 2020",Ohio,Columbus,1910 Fountainview Ct,1,4,0,0,0,,39.9404962,-82.83416369999999
1711747,"June 21, 2020",New York,Buffalo,W Ferry St and Niagara St,0,4,0,0,0,,42.915199,-78.8994539
1711626,"June 21, 2020",Texas,Austin,500 block of E 7th St,0,5,0,0,0,,30.2678638,-97.7375115
1711410,"June 21, 2020",Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,0,0,0,,44.94876439999999,-93.2977906
1711690,"June 21, 2020",Alabama,Auburn,600 block of Railroad Ave,0,4,0,0,0,,32.6099113,-85.4925303
1713493,"June 21, 2020",Texas,Corpus Christi,5802 Everhart Rd,1,3,0,0,1,,27.7029309,-97.3895261
1711605,"June 21, 2020",Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,0,0,0,,43.0989925,-87.9479874
1711487,"June 21, 2020",Illinois,Chicago,2600 block of W Potomac Ave,1,3,0,0,0,,41.904964,-87.69221689999999
1710537,"June 20, 2020",New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,0,0,0,,40.8426712,-73.90685599999999
1711285,"June 20, 2020",New York,Syracuse,Marcellus St and Wyoming St,1,8,0,0,9,,43.04734759999999,-76.1604352
1711876,"June 20, 2020",Michigan,Detroit,Appoline St and Puritan Ave,0,4,0,0,0,,42.4095269,-83.17081390000001
1711272,"June 20, 2020",Michigan,Saginaw,Livingston Dr and Tausend St,1,3,0,0,0,,43.3953381,-83.9315451
1710849,"June 20, 2020",Wisconsin,Janesville,6530 S US-51,0,5,0,0,2,,42.5850837,-89.0205586
1710920,"June 20, 2020",North Carolina,Pinetops,715 E Lashley St,2,2,0,0,0,,35.7871881,-77.6289611
1710680,"June 20, 2020",New Jersey,Jersey City,Union St and Ocean Ave,1,4,0,0,3,,40.7004385,-74.0835696
1711397,"June 20, 2020",Kansas,Wichita,3741 N Rock Rd,0,5,0,0,0,,37.7510742,-97.2462773
1711134,"June 20, 2020",New York,Bronx,Mapes Ave,0,4,0,0,0,,40.8465242,-73.8856334
1708889,"June 18, 2020",New York,Albany,8 Albany St,0,7,0,0,0,,42.6685832,-73.7409429
1708432,"June 17, 2020",Illinois,Chicago,1323 W 76th St,0,4,0,0,0,,41.7555826,-87.6572431
1706994,"June 16, 2020",Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,0,0,4,,42.4970276,-94.1849785
1706710,"June 15, 2020",Illinois,Chicago,W Diversey Ave,0,4,0,0,0,,41.9325468,-87.6599254
1704879,"June 14, 2020",Minnesota,Minneapolis,328 W Broadway Ave,1,6,0,0,2,,44.9993638,-93.2847773
1704862,"June 14, 2020",Kentucky,Louisville,531 Franklin St,1,4,0,0,0,,38.2567969,-85.7408659
1704873,"June 14, 2020",Louisiana,Lafayette,400 block of Jefferson St,0,5,0,0,1,,30.2266417,-92.01765809999999
1705050,"June 14, 2020",Louisiana,Lake Charles,3945 US-90,0,4,0,0,1,,30.2359288,-93.1591182
1705346,"June 14, 2020",Louisiana,New Orleans,600 block of S Lopez St,2,2,0,0,0,,29.9642854,-90.0959221
1705355,"June 13, 2020",Arkansas,Rison,Carver St and Center St,0,4,0,0,2,,33.958574,-92.1852031
1705440,"June 13, 2020",California,Hesperia,8100 block of Julie Ct,0,5,0,0,0,,34.3996897,-117.2489458
1704116,"June 13, 2020",Missouri,Saint Louis,3103 N Grand Blvd,2,4,0,0,1,,38.6587334,-90.21897270000001
1704176,"June 13, 2020",Maryland,Baltimore,700 block of S Broadway St,0,5,0,0,1,,39.2833992,-76.59367670000002
1704580,"June 13, 2020",Georgia,Atlanta,69 Mason Ave NE,2,5,0,0,0,,33.6150635,-84.547875
1704727,"June 13, 2020",District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,0,0,0,,38.84438280000001,-77.0020444
1704415,"June 13, 2020",New York,Wyandanch,76 Grand Blvd,1,7,0,0,0,,40.7527662,-73.3536362
1703509,"June 12, 2020",Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,0,0,0,,40.0156645,-75.1498064
1704217,"June 12, 2020",New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,0,0,0,,40.8947378,-73.8614137
1703985,"June 12, 2020",Texas,San Antonio,8134 Broadway St,0,8,0,0,1,,29.5110258,-98.4659295
1702276,"June 11, 2020",Virginia,Richmond,800 block of N 1st St,0,4,0,0,0,,37.5498317,-77.4365765
1702172,"June 11, 2020",District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,0,0,0,,38.9102947,-76.9848415
1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,5,0,1,0,0,,32.4381437,-92.0972654
1703055,"June 11, 2020",Texas,Houston,5840 Glenmont Dr,2,4,0,0,0,,29.7204546,-95.4842074
1701714,"June 10, 2020",California,Paso Robles,900 Park St,1,4,1,0,0,,35.6241443,-120.6896343
1702372,"June 10, 2020",California,Sacramento,68th Avenue and Della Circle,1,4,0,0,0,,38.49007659999999,-121.4120515
1701382,"June 10, 2020",Ohio,Toledo,1100 block of Baker St,1,3,0,0,0,,41.6678278,-83.53275599999999
1700864,"June 9, 2020",North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,0,0,0,,36.131734,-77.418168
1701426,"June 9, 2020",Pennsylvania,Philadelphia,600 block of N 8th St,1,6,0,0,0,,39.963043,-75.15181199999999
1701491,"June 9, 2020",California,Vallejo,100 block of Cynthia Ave,2,3,0,0,0,,38.1467274,-122.2305377
